Dream Weight,Actual Weight,Age,Gender,Duration,Weather Conditions,Exercise Intensity,Height,maximum Heart Rate,Calories to Burn (Kcal)
90.21292968,88.50337847,43,Female,34,Rainy,2,1.768465540430076,177,110681.17682933826
75.79915362,73.55545085,19,Female,42,Cloudy,5,1.6334855490412004,201,325824.2561916119
89.70255589,90.04297324,35,Male,46,Rainy,5,1.7322624562925524,185,443275.6570123475
50.77705733,49.77671281,23,Male,52,Rainy,3,1.254585813422978,197,191369.15512685213
54.57704458,57.77895327,47,Male,36,Rainy,6,1.3955310574846609,173,273309.7661521371
85.11000387,85.75016112,25,Male,22,Sunny,9,1.7088797753376308,195,379234.0159164155
52.07232852,48.34034898,53,Female,50,Cloudy,6,1.1959304374397142,167,310681.63696106506
51.63513732,51.15406525,45,Female,21,Cloudy,6,1.385184206744699,175,145516.73328564852
79.60267154,78.98980121,60,Female,57,Sunny,7,1.985791497976028,160,611830.5492468755
71.76925781,67.42142456,48,Female,55,Cloudy,6,1.6152202044416395,172,449986.0636399722
59.9213893,63.44800037,36,Female,42,Sunny,7,1.7265612383124094,184,415511.76732886885
82.77052048,78.52993627,26,Female,40,Cloudy,9,1.7535832162285712,194,577598.1843874684
75.98647697,79.13887358,58,Male,53,Cloudy,4,1.6479157472561,162,341352.70236940606
56.67296082,59.05334451,34,Female,25,Cloudy,9,1.6644471371336893,186,306469.1249477971
95.42130737,99.81726666,20,Female,20,Rainy,10,1.6990703110273944,200,362075.04943226144
59.0992315,58.30241662,49,Female,29,Cloudy,8,1.6799949392547169,171,300441.82785057026
70.89521707,75.19700458,46,Male,44,Sunny,8,1.9591296202670596,174,624736.8424437966
59.27816258,62.6611276,58,Female,22,Sunny,9,1.55467764490455,162,248988.8770991086
82.36266135,81.60575188,19,Male,30,Cloudy,5,2.065756922577767,201,309769.2007622146
74.72864757,70.79323875,50,Male,32,Rainy,6,1.8506922577519616,170,315086.636933552
52.43863264,55.5680401,42,Female,35,Sunny,8,1.6642010643106746,178,362639.24382788106
81.82365595,86.70820752,43,Male,59,Rainy,7,2.142489706701239,177,840067.4682196339
51.83804864,53.82303744,19,Male,21,Cloudy,10,1.506306348637935,201,299132.95635195525
59.26270289,62.5721434,44,Male,45,Cloudy,7,1.485497689485941,176,437769.15408894257
91.0004721,95.18618148,22,Male,24,Rainy,8,2.0853089786295027,198,429968.07400931686
81.70405806,84.35284143,26,Male,38,Sunny,4,1.5774482579810174,194,277833.5702177056
53.56049867,51.57456244,46,Male,34,Cloudy,5,1.258761133722283,174,190781.45978394066
54.72996876,49.921153,26,Male,41,Sunny,7,1.3428336730254595,194,359892.13556423853
53.21026665,52.04597545,59,Male,28,Rainy,8,1.6349886324455123,161,276709.4350303924
81.62922074,81.03242889,21,Male,43,Cloudy,4,1.9209525710807145,199,339975.473256566
75.58980132,72.34243772,58,Female,43,Rainy,10,1.9742394360497806,162,635119.8465205766
76.36079085,77.65955473,29,Male,34,Cloudy,1,1.8846364268967,191,63531.41658350823
74.42708102,71.58298537,57,Female,60,Sunny,10,1.6773540700657141,163,829413.0939736491
59.76799406,57.47826482,29,Male,33,Rainy,4,1.320083459698353,191,175200.08432556692
57.94207659,62.58651766,24,Male,38,Cloudy,8,1.5949323443737857,196,473022.05718342395
72.68206162,74.32203924,24,Female,41,Rainy,4,1.5327126456641453,196,246945.17701456128
64.81246366,61.41064244,55,Female,22,Sunny,4,1.495017180274733,165,109160.79091207769
52.50763394,52.44358948,26,Female,34,Cloudy,5,1.3606552762423614,194,211053.27900524542
99.62767161,97.63294365,59,Female,25,Cloudy,3,1.8611858045329643,161,125364.76441318968
63.76325387,65.53738059,23,Male,37,Rainy,2,1.6836619283545384,197,121640.06389143641
76.79768238,77.21661968,20,Female,55,Rainy,4,1.830896905052745,200,361289.9275405861
57.33144272,57.36036849,42,Male,24,Cloudy,7,1.7312604146329051,178,243468.4105800007
87.90009234,87.52639417,28,Male,60,Rainy,10,1.6665275673481874,192,1141058.2093595313
92.42372395,95.35911638,48,Female,59,Sunny,3,2.0853114115447404,172,312859.57572984847
51.96020689,54.37169733,38,Female,32,Rainy,5,1.4380939990944859,182,197015.93698079712
86.77433841,87.83470688,55,Male,59,Cloudy,10,1.7195201261861761,165,1049047.3032105826
71.85667465,72.5148958,31,Male,49,Cloudy,7,1.5305276957601555,189,555096.5539781692
71.50165316,69.97104814,30,Male,45,Sunny,3,1.8995089809100334,190,238548.84640249115
67.3068012,63.68606161,37,Male,38,Rainy,1,1.4198875831954672,183,53690.930305457645
82.9234016,84.34899752,59,Male,45,Sunny,10,1.9447086280715222,161,817518.6856741336
85.95417358,85.63849178,33,Female,53,Sunny,8,2.0530075753301045,187,734632.5252586167
94.35143557,91.28217723,43,Male,43,Rainy,2,1.9789089256623378,177,173447.9580727073
71.46113663,71.54805326,32,Male,52,Sunny,10,1.4729984247928114,188,817501.991062791
91.41895551,93.68090206,25,Female,50,Sunny,1,1.9796589848658834,195,90945.43274301355
55.09298471,50.72098733,47,Male,34,Rainy,6,1.3002205958270048,173,229505.69796426749
58.54595282,61.44955386,24,Male,35,Cloudy,5,1.8138660444570196,196,288019.89786453516
98.85392177,94.30641492,21,Female,26,Rainy,4,1.701390132567391,199,182603.72851080023
94.3180403,98.48234984,37,Female,49,Sunny,4,1.7050368684137198,183,338348.86331778986
65.02293893,63.9018863,26,Male,27,Cloudy,3,1.3984750440630862,194,118906.52129696499
57.18002379,57.08611012,43,Female,44,Sunny,7,1.4019169940049028,177,376866.3806668865
97.66366261,96.93965084,36,Female,58,Sunny,4,1.8297345858733238,184,407152.0484368803
55.654306,52.15180862,28,Female,59,Rainy,5,1.288214566676309,192,356268.4458843108
56.10295438,57.01489026,38,Female,60,Sunny,1,1.545500736562952,182,77343.94910528536
87.83598567,90.32786641,36,Male,35,Sunny,8,1.7718545893139668,184,544439.1242378319
81.74266609,84.94581369,42,Male,21,Rainy,4,1.6025099083542371,178,147587.29196602682
65.76599635,64.75995348,48,Male,50,Rainy,2,1.386994067241206,172,134907.35496406147
92.86260012,88.20981224,56,Male,55,Rainy,6,1.97911952932509,164,627652.184511789
97.58986434,98.68042824,21,Female,55,Sunny,5,2.0949527304008067,199,527498.7508486987
83.85055912,87.23160216,59,Female,24,Rainy,8,1.9475840184378934,161,307606.1095844312
84.9621274,86.45005595,38,Female,34,Sunny,3,1.8095177197129753,182,167590.61620754644
97.61102448,99.84345975,37,Female,48,Sunny,1,2.1061455951886088,183,89429.73012948869
91.49916851,86.7953898,42,Female,56,Cloudy,4,1.7307933596128444,178,359414.6645126596
91.87159761,96.04531807,18,Male,43,Rainy,2,1.6606252612075465,202,178005.31025720708
53.95946567,55.46661161,25,Male,20,Rainy,5,1.6450415556534599,195,147897.86382972653
70.87556015,66.35769351,38,Female,57,Rainy,2,1.6386457700864951,182,160091.9158664134
76.64919927,76.97046693,58,Male,44,Sunny,6,1.5106419670424653,162,400019.77631745074
62.02322013,60.0829114,30,Female,34,Rainy,5,1.6382460566915378,190,234737.4127134025
98.48577313,98.95344842,57,Male,23,Rainy,4,1.975558424248891,163,187544.10093774003
50.68737351,51.77966327,18,Female,46,Rainy,5,1.2423071705971078,202,283665.050772995
97.09691063,93.47101498,50,Male,31,Cloudy,4,1.6860103610719834,170,231366.58543572263
51.64405734,54.10767485,30,Female,55,Sunny,2,1.5025582921254674,190,141187.11510622615
52.35473707,50.38570573,47,Male,32,Cloudy,2,1.408091233639479,173,75027.41009205734
88.52507283,85.50386934,52,Female,29,Rainy,9,1.9704791391976892,168,423744.3881658207
70.80244274,72.77275738,25,Male,27,Cloudy,10,1.5510605032692435,195,449746.44285746786
57.23288349,54.69312995,33,Male,21,Cloudy,9,1.258533299556958,187,233928.13356313395
81.75596595,78.50259025,18,Male,32,Rainy,3,1.6894519032422508,202,177469.74431473983
56.20603435,51.99318611,41,Male,44,Cloudy,9,1.3633761351233042,179,477751.0009382921
77.84747492,77.94541112,35,Female,31,Cloudy,10,1.981338381453985,185,505493.0826323362
53.0664565,48.58804338,45,Female,37,Rainy,8,1.3144854192204685,175,328342.20912277093
72.20812103,69.23537423,18,Female,56,Sunny,10,1.6632767742434924,202,854087.1640926487
75.47691667,76.81115279,42,Male,40,Cloudy,5,1.4923515068632804,178,319029.3004142637
55.99493862,57.33110017,43,Female,48,Rainy,7,1.6054967787218815,177,433079.3326675297
67.09438241,64.38638292,34,Female,26,Rainy,1,1.36600400216939,186,34292.48999106624
50.41754582,51.88197155,51,Male,32,Sunny,6,1.297514276432876,169,214382.37583017355
81.04339735,84.7905715,41,Male,35,Rainy,7,1.9559737646610365,179,472902.9435313512
92.2953315,96.58482484,38,Male,43,Rainy,4,1.8459163325935564,182,353019.36117961793
77.95635658,74.32789715,52,Female,52,Rainy,8,1.8332889004752584,168,614721.5219863264
93.96206593,96.4963819,46,Female,32,Rainy,6,1.9995512888335571,174,337953.79828030773
69.47743599,74.36998967,37,Male,24,Sunny,7,1.871658575967536,183,297839.92597225617
65.58104635,62.48204383,45,Male,43,Cloudy,1,1.432393156448823,175,58367.09992972291
93.17342768,91.50314289,50,Male,24,Cloudy,7,2.057994896721168,170,339025.90784728155
95.03617896,99.58803582,29,Male,21,Rainy,10,1.7886123427182403,191,444415.645621715
67.28135982,62.28731363,40,Male,44,Rainy,6,1.348730841541634,180,354552.28289103217
71.29763889,69.98919176,35,Female,53,Sunny,4,1.796510156582267,185,317955.8833753481
81.94003106,84.19338541,21,Male,58,Sunny,3,1.8386704112817345,199,344426.3383598662
57.68567841,61.2107751,32,Female,55,Cloudy,9,1.7466439720439222,188,700998.8732450091
57.48591488,57.44383499,50,Female,46,Cloudy,2,1.7197348207591536,170,119144.59904538184
91.46429433,88.74569802,43,Female,20,Rainy,4,2.0584380101839974,177,137579.08521167538
52.156506,50.37034965,20,Female,45,Cloudy,10,1.2232531603401973,200,542579.1535291246
67.86876453,68.52538578,38,Female,23,Sunny,2,1.6072193584130714,182,65072.694779025354
98.18622871,93.65156702,56,Male,51,Rainy,10,2.238117027984907,164,1070577.9265994176
81.5954524,83.11213438,32,Female,50,Cloudy,7,1.6753884308336147,188,558812.1848694398
64.72012896,62.48291431,19,Male,54,Sunny,3,1.4894847961377595,201,248246.58978176804
52.96037383,53.45290274,58,Male,48,Sunny,1,1.3049971575101607,162,52870.688347051495
78.19075452,73.4235804,57,Male,26,Sunny,6,1.8330579331775474,163,253985.66056511004
91.86849773,88.51637447,51,Male,60,Cloudy,5,1.6310247317390285,169,530225.2912608449
99.43718568,99.380252,59,Male,27,Cloudy,1,2.050009415637309,161,55852.62537442532
69.78423526,70.36141086,49,Female,26,Sunny,8,1.4955162530425277,171,280668.107494319
84.39487173,80.18789306,18,Female,54,Sunny,6,1.5693444735336173,202,517536.0102685972
52.2117963,48.53275564,53,Male,28,Rainy,6,1.2252419950065596,167,172312.21739973832
76.88836695,77.63616703,20,Male,31,Cloudy,4,1.8723073992775014,200,237265.82227615872
86.91087324,87.95259143,39,Female,20,Rainy,3,1.8886274713441447,181,100627.04421453754
83.7719737,82.66011092,20,Female,30,Sunny,8,1.8667871828744957,200,408883.6115836222
95.61467976,94.53015679,60,Male,33,Sunny,2,2.108688304051771,160,133724.05382358498
78.78790781,81.29137195,55,Male,56,Rainy,2,1.6667708980755245,165,186487.93676806657
59.69215555,63.8397907,40,Female,27,Cloudy,1,1.4065479017279476,180,35112.63828307189
62.37007224,60.70038569,26,Male,40,Rainy,1,1.4036539690830043,194,57103.06427407455
78.50840507,74.45428441,33,Male,58,Cloudy,9,1.5403242872503626,187,854872.4436673386
74.81187529,77.63738752,35,Male,35,Sunny,3,1.8072900192307406,185,188694.82388759864
89.90115894,88.0860307,45,Male,59,Sunny,6,2.1032228125620094,175,715902.0520868887
84.20643567,85.57966624,53,Male,57,Cloudy,8,2.0379070654239815,167,871864.4255272975
69.33097185,69.90100388,30,Female,35,Rainy,1,1.5572117208391802,190,50627.21208980183
56.32741505,57.69120866,26,Female,33,Sunny,4,1.6881756112771416,194,183675.4142325536
96.62145857,97.13676905,37,Female,31,Cloudy,7,1.7844543982631786,183,377239.45668924035
89.87011168,93.73434085,40,Female,23,Rainy,7,2.2388880925007144,180,295396.67892436404
77.21316744,72.85848006,40,Female,41,Cloudy,7,1.624592451093592,180,416555.8485550575
58.32246752,62.05626345,35,Female,58,Rainy,4,1.3690039463740507,185,300206.7682444488
74.16401364,76.54170053,56,Female,29,Sunny,2,1.66666771731741,164,82895.21029029893
72.35450939,67.93233313,46,Male,34,Sunny,10,1.5438876030426671,174,502595.18339854723
78.45086412,74.78379577,19,Female,20,Cloudy,7,1.6160621934269845,201,218050.67578124173
68.29771634,70.90804248,52,Male,60,Rainy,5,1.5357523944785716,168,444036.185764448
94.344094,91.55953764,26,Female,39,Cloudy,9,1.9173091573526848,194,623251.8939482346
75.63783477,74.82810607,34,Female,53,Cloudy,1,1.5129708460994007,186,77434.42384239688
54.98736513,55.20029219,37,Male,34,Cloudy,5,1.274930867994839,183,209044.00846342606
60.81328133,62.52092213,49,Male,35,Rainy,10,1.3606855397596123,171,455271.17450718686
62.3777118,59.50071749,60,Male,20,Sunny,3,1.463270367919683,160,74825.79370669117
71.75326177,75.49812964,31,Female,33,Rainy,9,1.591822418695443,189,446878.3146575997
84.91298444,80.07794564,52,Male,59,Rainy,7,1.706571975677479,168,695882.7512219481
72.52419861,70.55148345,53,Female,56,Cloudy,7,1.6852534034873399,167,545892.956170111
62.97346243,67.09731404,29,Male,29,Sunny,10,1.806054452510783,191,489913.6019066033
60.98600936,61.70546074,25,Male,34,Sunny,6,1.3840995625375363,195,293216.2252694909
93.24686418,89.19636444,35,Male,37,Rainy,6,1.6549885305215741,185,417106.85122439626
99.13451174,94.19149736,58,Male,59,Cloudy,7,1.6925161770677999,162,757119.0354482908
76.30453456,78.80074319,36,Male,48,Cloudy,9,1.779088714827864,184,774778.2756893232
78.70915533,76.88315527,28,Female,56,Sunny,5,2.0128865361314543,192,465047.4599890601
65.35387936,67.77907437,28,Male,33,Rainy,9,1.4450931490641954,192,454689.9110865268
90.54875528,92.05053161,57,Male,22,Sunny,5,2.132180090006917,163,222332.79168908385
90.54156879,95.13604625,54,Female,31,Sunny,7,1.7438088951852935,166,354518.97934226744
60.9453824,57.17940076,48,Male,40,Sunny,3,1.7372373585011227,172,169871.83683916903
68.97944774,65.80457841,55,Male,29,Sunny,5,1.5331521163385515,165,202053.24245049796
72.43033682,76.19877072,36,Male,35,Rainy,4,1.7013166840163687,184,240980.15311934132
75.0149815,78.68874734,38,Female,35,Sunny,4,1.5718461372559895,182,209670.409196484
54.22346309,52.9856708,54,Male,26,Rainy,5,1.6920259005120868,166,169475.31397723558
81.86097495,82.85396089,32,Female,37,Sunny,1,1.9420330472109604,188,62042.540331904056
99.27225692,94.78839529,22,Male,49,Rainy,7,1.8713336079936642,198,731070.5876504674
59.37007366,61.96036712,27,Male,56,Rainy,8,1.3353808029597938,193,629894.8479698761
61.26111575,59.87344803,32,Female,59,Sunny,2,1.672079764742018,188,162921.7840359575
88.16942602,90.11062593,36,Male,32,Cloudy,10,1.9575560792154099,184,649802.6297598993
57.3235138,60.62896142,55,Female,53,Rainy,1,1.4074545872566626,165,63923.747181291255
50.32851911,46.01182596,19,Female,54,Rainy,7,1.3065440678188693,201,451922.32519398944
78.27284629,81.57185851,57,Female,43,Cloudy,3,1.6495431056189127,163,189127.72943938946
80.85039832,82.1621455,35,Female,48,Sunny,6,2.0581618089586944,185,487703.4877019242
84.42407101,84.24216616,43,Female,58,Rainy,5,1.8928834241289325,177,471773.62263023225
90.1052786,94.9942727,51,Male,44,Sunny,2,1.9965767124679066,169,178607.47833942185
83.23683392,79.27657729,42,Male,31,Rainy,7,1.611610053298488,178,365733.52960546024
68.99230111,69.06057404,38,Female,23,Sunny,1,1.681813444263823,182,33181.68446315869
97.53501693,102.3994684,47,Female,20,Rainy,4,1.8900831601652595,173,142121.4917851198
94.56020247,94.50599144,20,Female,49,Sunny,9,1.786992978389779,200,788728.6444499177
60.86397586,56.48557929,27,Male,39,Cloudy,4,1.7043413703712271,193,235518.461784728
80.59471616,85.27946771,47,Female,44,Sunny,2,1.5683095117822112,173,133630.15817047592
96.9182288,93.36150376,57,Male,22,Sunny,2,1.6791173844253149,163,80139.20194097087
99.80951955,96.73177695,41,Male,60,Rainy,10,1.707361575810297,179,1182530.061618307
81.08411214,82.89063802,43,Female,40,Rainy,8,2.0211110205348257,177,529290.5356584413
80.43079742,80.1532844,24,Male,46,Sunny,1,1.6229095266495137,196,83019.04431551149
54.37275332,50.83708547,50,Male,52,Cloudy,10,1.2394225646354415,170,561795.1678612721
92.12799854,88.92841469,23,Female,58,Rainy,10,1.6214367226809778,197,970134.1854484982
52.11980137,50.61060835,42,Male,33,Sunny,3,1.3759915910492482,178,117641.37177633896
62.26303582,58.32967159,20,Female,22,Rainy,4,1.3283072737625397,200,115445.18186118412
69.9956521,67.267426,30,Female,38,Sunny,1,1.402031539825182,190,52214.44185187397
81.57416861,84.18330431,56,Female,36,Cloudy,8,1.6215196368005083,164,427940.0059493858
95.91252051,100.2216347,36,Female,33,Cloudy,3,1.778454847711506,184,175173.3490213005
52.45943446,51.00308239,58,Female,56,Cloudy,2,1.4497937141468915,162,125129.15469634013
80.43549308,80.54713811,38,Male,24,Cloudy,4,1.7801688465213452,182,173378.78771570532
56.24341483,55.24933072,58,Female,36,Cloudy,8,1.5716220439512163,162,343938.8362705709
65.08610498,66.74462861,20,Female,52,Sunny,8,1.67975059102017,200,623404.0025635631
80.04867191,80.78375375,18,Male,51,Cloudy,7,1.5502794298973597,202,647032.1719205481
81.68805743,81.18764582,19,Female,57,Cloudy,10,1.6926971757770506,201,935063.7651933642
84.61721629,86.66002042,54,Female,23,Rainy,1,1.8078929754924629,166,36229.679410520024
87.74400523,88.56067214,29,Male,57,Sunny,5,1.8527972480911843,191,569810.1113452838
99.48628782,100.7805254,59,Male,32,Cloudy,7,2.059330710891863,161,468574.0655547404
98.86932647,99.23552721,51,Female,30,Sunny,8,1.894791706590889,169,415536.0937950546
54.98276113,53.59928224,56,Female,37,Sunny,8,1.4265721631045896,164,338238.49522491224
68.33149022,72.35174449,23,Male,54,Rainy,9,1.6005074211756627,197,823853.0245243993
81.23792571,81.9879958,58,Male,39,Rainy,8,1.6620192194102337,162,516388.7673758023
53.04060193,49.97882404,19,Male,20,Sunny,5,1.2627346674492073,201,125605.16725727546
64.2239372,68.15207725,59,Male,28,Rainy,1,1.4459256273426975,161,38089.8584494403
71.95045288,70.97033879,48,Male,55,Cloudy,6,1.5035433332768147,172,491108.0045550272
92.34423118,87.72757221,29,Female,38,Sunny,2,1.633049187000619,191,124576.0458752583
55.13400999,59.16763762,60,Female,36,Rainy,5,1.5346075189681545,160,217860.75980072538
82.13032505,87.02831491,33,Female,40,Rainy,7,1.9067261906388842,187,476044.1285131549
51.26624803,50.11442084,23,Female,43,Sunny,8,1.5041539331289044,197,439424.8906688402
69.73376742,67.49904233,41,Male,26,Cloudy,10,1.7259407172912462,179,412923.8412840005
69.85577732,66.02616453,41,Male,32,Rainy,9,1.610707132436418,179,435783.1331706183
67.02773793,66.25734267,37,Female,38,Rainy,2,1.7310573946010068,183,109162.31336728302
96.49406923,94.70963061,40,Female,47,Cloudy,7,2.075170401559744,180,589916.9849911261
96.66262328,98.05311322,19,Male,41,Cloudy,2,1.813789743027533,201,177493.44894995476
59.33669228,59.82161483,59,Male,25,Sunny,7,1.3378455933728886,161,209454.22297400286
50.55076101,48.42827548,19,Male,56,Cloudy,8,1.5854365442931062,201,622784.3346868961
86.02355256,85.79607161,58,Male,56,Rainy,6,1.7207502966775203,162,582722.7970148633
